;;###################################################################
;;Tiername:;;ST1
;;Ohrmarkennummer:;;ST1
;;Bolusnummer:;;X0000001
;;Seriennummer:;;X0000001
;;Sensornummer:;;X0000001

;;Daten Anzahl:;;9767
;;Download Zeitpunkt:;;01.11.2020 14:35
;;###################################################################


;;Datum;Zeit;Temperatur [°C];pH Wert
;;16.11.2019;00:34;40,12;6,46
;;16.11.2019;00:44;40,08;6,49
;;16.11.2019;00:54;40,04;6,49
;;16.11.2019;01:04;39,9;6,5
;;16.11.2019;01:14;39,98;6,53
;;16.11.2019;01:24;39,9;6,56
;;16.11.2019;01:34;39,98;6,52
;;16.11.2019;01:44;39,82;6,55
;;16.11.2019;01:54;33,49;6,44
;;16.11.2019;02:04;35,17;6,36
;;16.11.2019;02:14;36,82;6,32
;;16.11.2019;02:24;37,66;6,33
;;16.11.2019;02:34;38,07;6,39
;;16.11.2019;02:44;38,3;6,35
;;16.11.2019;02:54;38,42;6,5
;;16.11.2019;03:04;38,46;6,52
;;16.11.2019;03:14;38,56;6,45
;;16.11.2019;03:24;38,54;6,39
;;16.11.2019;03:34;38,66;6,41
;;16.11.2019;03:44;38,7;6,38
;;16.11.2019;03:54;38,73;6,21
;;16.11.2019;04:04;38,75;6,23
;;16.11.2019;04:14;38,75;6,24
;;16.11.2019;04:24;38,83;6,16
;;16.11.2019;04:34;38,83;6,1
;;16.11.2019;04:44;38,91;6,43
;;16.11.2019;04:54;38,95;6,55
;;16.11.2019;05:04;39,06;6,52
;;16.11.2019;05:14;39,06;6,48
;;16.11.2019;05:24;39,14;6,41
;;16.11.2019;05:34;39,19;6,4
;;16.11.2019;05:44;39,35;6,27
;;16.11.2019;05:54;39,3;6,34
;;16.11.2019;06:04;39,35;6,36
;;16.11.2019;06:14;39,38;6,43
;;16.11.2019;06:24;39,48;6,49
;;16.11.2019;06:34;39,64;6,43
;;16.11.2019;06:44;39,58;6,41
;;16.11.2019;06:54;39,66;6,46
;;16.11.2019;07:04;39,61;6,48
;;16.11.2019;07:14;39,66;6,38
;;16.11.2019;07:24;39,66;6,42
;;16.11.2019;07:34;39,64;6,55
;;16.11.2019;07:44;39,66;6,55
;;16.11.2019;07:54;39,69;6,51
;;16.11.2019;08:04;39,72;6,43
;;16.11.2019;08:14;39,72;6,39
;;16.11.2019;08:24;39,69;6,39
;;16.11.2019;08:34;39,79;6,37
;;16.11.2019;08:44;39,64;6,37
;;16.11.2019;08:54;39,69;6,45
;;16.11.2019;09:04;39,79;6,51
;;16.11.2019;09:14;40,02;6,53
;;16.11.2019;09:24;40,16;6,54
;;16.11.2019;09:34;40,18;6,56
;;16.11.2019;09:44;40,26;6,58
;;16.11.2019;09:54;40,24;6,55
;;16.11.2019;10:04;40,22;6,48
;;16.11.2019;10:14;40,22;6,57
;;16.11.2019;10:24;40,08;6,47
;;16.11.2019;10:34;40,14;6,44
;;16.11.2019;10:44;40,18;6,43
;;16.11.2019;10:54;40,2;6,39
;;16.11.2019;11:04;40,24;6,46
;;16.11.2019;11:14;40,26;6,5
;;16.11.2019;11:24;40,12;6,48
;;16.11.2019;11:34;40,08;6,53
;;16.11.2019;11:44;40,2;6,47
;;16.11.2019;11:54;40,26;6,49
;;16.11.2019;12:04;40,3;6,54
;;16.11.2019;12:14;40,32;6,56
;;16.11.2019;12:24;40,32;6,56
;;16.11.2019;12:34;40,28;6,52
;;16.11.2019;12:44;40,22;6,55
;;16.11.2019;12:54;40,22;6,57
;;16.11.2019;13:04;40,18;6,58
;;16.11.2019;13:14;40,06;6,57
;;16.11.2019;13:24;40,06;6,66
;;16.11.2019;13:34;32,78;6,42
;;16.11.2019;13:44;34,07;6,38
;;16.11.2019;13:54;36,32;6,36
;;16.11.2019;14:04;37,31;6,38
;;16.11.2019;14:14;37,74;6,16
;;16.11.2019;14:24;35,43;6,36
;;16.11.2019;14:34;35,54;6,31
;;16.11.2019;14:44;37,17;6,33
;;16.11.2019;14:54;37,91;6,31
;;16.11.2019;15:04;38,29;6,36
;;16.11.2019;15:14;38,58;6,39
;;16.11.2019;15:24;38,85;6,32
;;16.11.2019;15:34;39,06;6,44
;;16.11.2019;15:44;39,19;6,45
;;16.11.2019;15:54;39,38;6,43
;;16.11.2019;16:04;39,4;6,39
;;16.11.2019;16:14;39,51;6,45
;;16.11.2019;16:24;39,74;6,41
;;16.11.2019;16:34;34,44;6,32
;;16.11.2019;16:44;36,77;6,27
;;16.11.2019;16:54;37,97;6,22
;;16.11.2019;17:04;38,44;6,31
;;16.11.2019;17:14;38,58;6,26
;;16.11.2019;17:24;38,66;6,28
;;16.11.2019;17:34;38,79;6,31
;;16.11.2019;17:44;38,89;6,25
;;16.11.2019;17:54;39,09;6,33
;;16.11.2019;18:04;39,35;6,23
;;16.11.2019;18:14;39,4;6,24
;;16.11.2019;18:24;39,27;6,22
;;16.11.2019;18:34;39,32;6,18
;;16.11.2019;18:44;39,4;6,21
;;16.11.2019;18:54;39,48;6,24
;;16.11.2019;19:04;39,48;6,23
;;16.11.2019;19:14;39,43;6,23
;;16.11.2019;19:24;39,4;6,3
;;16.11.2019;19:34;39,48;6,33
;;16.11.2019;19:44;32,91;6,23
;;16.11.2019;19:54;35,15;6,27
;;16.11.2019;20:04;37,25;6,16
;;16.11.2019;20:14;38,25;6,18
;;16.11.2019;20:24;38,75;6,14
;;16.11.2019;20:34;38,99;6,2
;;16.11.2019;20:44;39,14;6,2
;;16.11.2019;20:54;39,4;6,14
;;16.11.2019;21:04;39,32;6,13
;;16.11.2019;21:14;39,35;6,19
;;16.11.2019;21:24;39,32;6,12
;;16.11.2019;21:34;39,38;6,32
;;16.11.2019;21:44;39,53;6,32
;;16.11.2019;21:54;39,72;6,41
;;16.11.2019;22:04;39,87;6,37
;;16.11.2019;22:14;39,87;6,41
;;16.11.2019;22:24;39,98;6,41
;;16.11.2019;22:34;39,82;6,31
;;16.11.2019;22:44;39,85;6,34
;;16.11.2019;22:54;39,66;6,38
;;16.11.2019;23:04;39,64;6,34
;;16.11.2019;23:14;39,77;6,32
;;16.11.2019;23:24;39,82;6,44
;;16.11.2019;23:34;39,9;6,35
;;16.11.2019;23:44;40;6,41
;;16.11.2019;23:54;40,08;6,49
;;17.11.2019;00:04;40,1;6,49
;;17.11.2019;00:14;39,98;6,6
;;17.11.2019;00:24;40,04;6,63
;;17.11.2019;00:34;40,08;6,67
;;17.11.2019;00:44;40,04;6,63
;;17.11.2019;00:54;39,85;6,62
;;17.11.2019;01:04;39,9;6,58
;;17.11.2019;01:14;39,92;6,51
;;17.11.2019;01:24;39,98;6,53
;;17.11.2019;01:34;40,02;6,56
;;17.11.2019;01:44;40,12;6,6
;;17.11.2019;01:54;40,08;6,64
;;17.11.2019;02:04;40,16;6,59
;;17.11.2019;02:14;40,12;6,65
;;17.11.2019;02:24;40,24;6,66
;;17.11.2019;02:34;40,18;6,73
;;17.11.2019;02:44;40,14;6,59
;;17.11.2019;02:54;40,08;6,63
;;17.11.2019;03:04;40,02;6,63
;;17.11.2019;03:14;40,06;6,73
;;17.11.2019;03:24;40;6,7
;;17.11.2019;03:34;39,95;6,79
;;17.11.2019;03:44;39,95;6,75
;;17.11.2019;03:54;39,92;6,69
;;17.11.2019;04:03;39,9;6,75
;;17.11.2019;04:13;38,3;6,62
;;17.11.2019;04:23;32,49;6,59
;;17.11.2019;04:33;35,93;6,45
;;17.11.2019;04:43;37,45;6,54
;;17.11.2019;04:53;37,72;6,55
;;17.11.2019;05:03;37,93;6,51
;;17.11.2019;05:13;38,19;6,47
;;17.11.2019;05:23;38,32;6,47
;;17.11.2019;05:34;32,51;6,48
;;17.11.2019;05:43;32,91;6,39
;;17.11.2019;05:53;35,62;6,25
;;17.11.2019;06:04;37,04;6,49
;;17.11.2019;06:14;37,52;6,48
;;17.11.2019;06:24;37,84;6,43
;;17.11.2019;06:33;38,01;6,46
;;17.11.2019;06:43;38,23;6,47
;;17.11.2019;06:53;38,29;6,44
;;17.11.2019;07:03;38,58;6,46
;;17.11.2019;07:13;38,75;6,52
;;17.11.2019;07:23;38,97;6,51
;;17.11.2019;07:33;39,12;6,53
;;17.11.2019;07:43;39,25;6,59
;;17.11.2019;07:53;39,19;6,53
;;17.11.2019;08:03;39,19;6,42
;;17.11.2019;08:13;39,3;6,39
;;17.11.2019;08:23;39,32;6,38
;;17.11.2019;08:33;39,35;6,34
;;17.11.2019;08:43;39,3;6,33
;;17.11.2019;08:53;39,35;6,32
;;17.11.2019;09:03;39,48;6,46
;;17.11.2019;09:13;39,66;6,47
;;17.11.2019;09:23;39,85;6,4
;;17.11.2019;09:33;39,9;6,36
;;17.11.2019;09:43;40,02;6,38
;;17.11.2019;09:53;40,04;6,44
;;17.11.2019;10:03;40,02;6,42
;;17.11.2019;10:13;40,1;6,4
;;17.11.2019;10:23;40,06;6,5
;;17.11.2019;10:33;39,9;6,49
;;17.11.2019;10:43;40;6,54
;;17.11.2019;10:53;40,02;6,45
;;17.11.2019;11:03;40,06;6,44
;;17.11.2019;11:13;40,08;6,42
;;17.11.2019;11:23;40,1;6,43
;;17.11.2019;11:33;40;6,47
;;17.11.2019;11:43;40,06;6,53
;;17.11.2019;11:53;40;6,51
;;17.11.2019;12:03;40;6,49
;;17.11.2019;12:13;38,79;6,36
;;17.11.2019;12:23;32,1;6,18
;;17.11.2019;12:33;34,26;6,23
;;17.11.2019;12:43;36,22;6,23
;;17.11.2019;12:53;37,31;6,27
;;17.11.2019;13:03;37,64;6,31
;;17.11.2019;13:13;37,84;6,29
;;17.11.2019;13:23;38,07;6,36
;;17.11.2019;13:33;38,29;6,19
;;17.11.2019;13:43;35,58;6,31
;;17.11.2019;13:53;36,59;6,27
;;17.11.2019;14:03;37,74;6,38
;;17.11.2019;14:13;38,3;6,32
;;17.11.2019;14:23;38,68;6,3
;;17.11.2019;14:33;38,87;6,36
;;17.11.2019;14:43;39,09;6,25
;;17.11.2019;14:53;39,32;6,27
;;17.11.2019;15:03;39,48;6,28
;;17.11.2019;15:13;39,58;6,27
;;17.11.2019;15:23;39,58;6,31
;;17.11.2019;15:33;39,58;6,27
;;17.11.2019;15:43;39,64;6,27
;;17.11.2019;15:53;39,74;6,4
;;17.11.2019;16:03;39,72;6,36
;;17.11.2019;16:13;39,77;6,34
;;17.11.2019;16:23;39,85;6,4
;;17.11.2019;16:33;35,43;6,3
;;17.11.2019;16:43;36,22;6,23
;;17.11.2019;16:53;37,8;6,3
;;17.11.2019;17:03;38,44;6,29
;;17.11.2019;17:13;38,66;6,26
;;17.11.2019;17:23;38,73;6,33
;;17.11.2019;17:33;38,7;6,4
;;17.11.2019;17:43;38,81;6,35
;;17.11.2019;17:54;38,99;6,34
;;17.11.2019;18:03;39,19;6,26
;;17.11.2019;18:13;39,3;6,33
;;17.11.2019;18:23;39,43;6,24
;;17.11.2019;18:33;39,53;6,28
;;17.11.2019;18:43;39,64;6,25
;;17.11.2019;18:53;39,53;6,28
;;17.11.2019;19:03;39,64;6,29
;;17.11.2019;19:13;39,64;6,2
;;17.11.2019;19:23;35,52;6,18
;;17.11.2019;19:33;35,74;6,19
;;17.11.2019;19:43;37,82;6,17
;;17.11.2019;19:53;38,68;6,15
;;17.11.2019;20:03;38,97;6,17
;;17.11.2019;20:13;39,06;6,31
;;17.11.2019;20:23;39,22;6,32
;;17.11.2019;20:33;39,38;6,32
;;17.11.2019;20:43;39,4;6,28
;;17.11.2019;20:53;39,38;6,31
;;17.11.2019;21:03;39,38;6,29
;;17.11.2019;21:13;39,61;6,24
;;17.11.2019;21:23;39,56;6,26
;;17.11.2019;21:33;39,66;6,33
;;17.11.2019;21:43;39,79;6,25
;;17.11.2019;21:53;40,02;6,27
;;17.11.2019;22:03;40,08;6,25
;;17.11.2019;22:13;40,16;6,21
;;17.11.2019;22:23;40,24;6,18
;;17.11.2019;22:33;40,32;6,2
;;17.11.2019;22:43;40,28;6,19
;;17.11.2019;22:53;40,3;6,28
;;17.11.2019;23:03;40,2;6,19
;;17.11.2019;23:13;40,24;6,22
;;17.11.2019;23:23;40,28;6,18
;;17.11.2019;23:33;40,43;6,15
;;17.11.2019;23:43;40,35;6,2
;;17.11.2019;23:53;40,39;6,18
;;18.11.2019;00:03;40,35;6,2
;;18.11.2019;00:13;40,16;6,35
;;18.11.2019;00:23;32,64;6,04
;;18.11.2019;00:33;35,46;6,04
;;18.11.2019;00:43;37,33;6,01
;;18.11.2019;00:53;38,15;5,87
;;18.11.2019;01:03;38,34;5,99
;;18.11.2019;01:13;38,56;6,16
;;18.11.2019;01:23;38,62;6,08
;;18.11.2019;01:33;38,64;6,16
;;18.11.2019;01:43;38,77;6,23
;;18.11.2019;01:53;38,79;6,19
;;18.11.2019;02:03;38,83;6,18
;;18.11.2019;02:13;38,93;6,19
;;18.11.2019;02:23;39,25;6,15
;;18.11.2019;02:33;39,48;6,23
;;18.11.2019;02:43;39,56;6,27
;;18.11.2019;02:53;39,51;6,31
;;18.11.2019;03:03;39,56;6,41
;;18.11.2019;03:13;39,51;6,35
;;18.11.2019;03:23;39,64;6,37
;;18.11.2019;03:33;39,72;6,33
;;18.11.2019;03:43;39,87;6,35
;;18.11.2019;03:53;39,95;6,35
;;18.11.2019;04:03;40,04;6,37
;;18.11.2019;04:13;40,06;6,48
;;18.11.2019;04:23;40,02;6,4
;;18.11.2019;04:33;39,95;6,4
;;18.11.2019;04:43;39,74;6,44
;;18.11.2019;04:53;39,69;6,51
;;18.11.2019;05:03;39,85;6,51
;;18.11.2019;05:13;39,77;6,56
;;18.11.2019;05:23;39,87;6,57
;;18.11.2019;05:33;39,9;6,53
;;18.11.2019;05:43;39,72;6,56
;;18.11.2019;05:53;39,77;6,62
;;18.11.2019;06:03;39,66;6,63
;;18.11.2019;06:13;39,72;6,62
;;18.11.2019;06:23;39,72;6,67
;;18.11.2019;06:33;39,74;6,71
;;18.11.2019;06:43;39,82;6,64
;;18.11.2019;06:53;39,77;6,69
;;18.11.2019;07:03;39,77;6,66
;;18.11.2019;07:13;39,72;6,61
;;18.11.2019;07:23;39,64;6,62
;;18.11.2019;07:33;32,64;6,64
;;18.11.2019;07:43;34,69;6,6
;;18.11.2019;07:53;36,77;6,49
;;18.11.2019;08:03;37,45;6,49
;;18.11.2019;08:13;37,76;6,45
;;18.11.2019;08:23;37,99;6,46
;;18.11.2019;08:33;38,17;6,31
;;18.11.2019;08:43;38,32;6,42
;;18.11.2019;08:53;38,07;6,39
;;18.11.2019;09:03;35,41;6,34
;;18.11.2019;09:13;36,96;6,4
;;18.11.2019;09:23;37,93;6,42
;;18.11.2019;09:33;38,38;6,45
;;18.11.2019;09:43;38,7;6,44
;;18.11.2019;09:53;39,01;6,41
;;18.11.2019;10:03;39,19;6,4
;;18.11.2019;10:13;39,43;6,35
;;18.11.2019;10:23;39,56;6,36
;;18.11.2019;10:33;39,51;6,33
;;18.11.2019;10:43;39,58;6,43
;;18.11.2019;10:53;39,58;6,37
;;18.11.2019;11:03;39,72;6,42
;;18.11.2019;11:13;39,69;6,38
;;18.11.2019;11:23;39,77;6,36
;;18.11.2019;11:33;39,77;6,37
;;18.11.2019;11:43;39,92;6,38
;;18.11.2019;11:53;39,95;6,39
;;18.11.2019;12:03;39,85;6,41
;;18.11.2019;12:13;39,9;6,42
;;18.11.2019;12:23;39,82;6,4
;;18.11.2019;12:33;39,82;6,38
;;18.11.2019;12:43;39,77;6,44
;;18.11.2019;12:53;39,77;6,37
;;18.11.2019;13:03;39,66;6,42
;;18.11.2019;13:13;39,72;6,45
;;18.11.2019;13:23;39,61;6,44
;;18.11.2019;13:33;39,43;6,32
;;18.11.2019;13:43;39,35;6,15
;;18.11.2019;13:53;39,43;6
;;18.11.2019;14:03;39,43;6,04
;;18.11.2019;14:13;39,35;6,08
;;18.11.2019;14:23;39,3;5,91
;;18.11.2019;14:33;39,35;5,76
;;18.11.2019;14:43;39,4;5,75
;;18.11.2019;14:53;39,38;5,66
;;18.11.2019;15:03;39,4;5,58
;;18.11.2019;15:13;39,51;5,49
;;18.11.2019;15:23;39,66;5,46
;;18.11.2019;15:33;39,74;5,74
;;18.11.2019;15:43;39,9;5,61
;;18.11.2019;15:53;39,95;6,03
;;18.11.2019;16:03;36,55;6,27
;;18.11.2019;16:13;30,76;6,11
;;18.11.2019;16:23;34,36;6,11
;;18.11.2019;16:33;36,38;6,1
;;18.11.2019;16:43;37,19;6,04
;;18.11.2019;16:53;37,54;6,23
;;18.11.2019;17:03;38,03;6,32
;;18.11.2019;17:13;38,11;6,34
;;18.11.2019;17:23;38,23;6,31
;;18.11.2019;17:33;38,46;6,4
;;18.11.2019;17:43;38,68;6,38
;;18.11.2019;17:53;38,85;6,36
;;18.11.2019;18:03;39,01;6,33
;;18.11.2019;18:13;39,22;6,36
;;18.11.2019;18:23;39,32;6,35
;;18.11.2019;18:33;39,38;6,35
;;18.11.2019;18:43;39,48;6,3
;;18.11.2019;18:53;39,48;6,3
;;18.11.2019;19:03;39,56;6,35
;;18.11.2019;19:13;39,64;6,29
;;18.11.2019;19:23;39,56;6,29
;;18.11.2019;19:33;39,56;6,35
;;18.11.2019;19:43;39,58;6,29
;;18.11.2019;19:53;39,82;6,12
;;18.11.2019;20:03;39,92;5,9
;;18.11.2019;20:13;40,12;5,77
;;18.11.2019;20:23;40,2;5,74
;;18.11.2019;20:33;40,14;5,77
;;18.11.2019;20:43;40,1;6,44
;;18.11.2019;20:53;40,22;6,32
;;18.11.2019;21:03;40,2;6,4
;;18.11.2019;21:13;40,22;6,32
;;18.11.2019;21:23;40,28;6,27
;;18.11.2019;21:33;40,37;6,22
;;18.11.2019;21:43;40,41;6,25
;;18.11.2019;21:53;40,49;6,19
;;18.11.2019;22:03;40,47;6,28
;;18.11.2019;22:13;40,57;6,31
;;18.11.2019;22:23;40,53;6,32
;;18.11.2019;22:33;40,51;6,35
;;18.11.2019;22:43;40,49;6,39
;;18.11.2019;22:53;40,55;6,33
;;18.11.2019;23:03;40,45;6,38
;;18.11.2019;23:13;40,37;6,49
;;18.11.2019;23:23;32,89;6,19
;;18.11.2019;23:33;35,13;6,22
;;18.11.2019;23:43;36,86;6,23
;;18.11.2019;23:53;37,78;6,36
;;19.11.2019;00:03;37,99;6,27
;;19.11.2019;00:13;38,19;6,28
;;19.11.2019;00:23;38,23;6,31
;;19.11.2019;00:33;38,4;6,37
;;19.11.2019;00:43;38,52;6,36
;;19.11.2019;00:53;38,68;6,34
;;19.11.2019;01:03;38,87;6,29
;;19.11.2019;01:13;38,97;6,29
;;19.11.2019;01:23;39,19;6,23
;;19.11.2019;01:33;39,38;6,18
;;19.11.2019;01:43;39,48;6,06
;;19.11.2019;01:53;39,48;6,06
;;19.11.2019;02:03;39,4;6,38
;;19.11.2019;02:13;39,4;6,39
;;19.11.2019;02:23;39,38;6,39
;;19.11.2019;02:33;39,48;6,4
;;19.11.2019;02:43;39,69;6,43
;;19.11.2019;02:53;39,74;6,47
;;19.11.2019;03:03;39,82;6,42
;;19.11.2019;03:13;39,79;6,18
;;19.11.2019;03:23;39,85;6,05
;;19.11.2019;03:33;39,74;6
;;19.11.2019;03:43;39,74;5,96
;;19.11.2019;03:53;39,56;5,82
;;19.11.2019;04:03;39,58;5,81
;;19.11.2019;04:13;39,53;5,76
;;19.11.2019;04:23;39,51;6,59
;;19.11.2019;04:33;39,51;6,62
;;19.11.2019;04:43;39,45;6,52
;;19.11.2019;04:53;39,66;6,6
;;19.11.2019;05:03;39,64;6,58
;;19.11.2019;05:13;39,58;6,64
;;19.11.2019;05:23;39,64;6,66
;;19.11.2019;05:33;39,58;6,67
;;19.11.2019;05:43;39,56;6,69
;;19.11.2019;05:53;39,45;6,7
;;19.11.2019;06:03;39,43;6,68
;;19.11.2019;06:13;39,35;6,74
;;19.11.2019;06:23;39,43;6,74
;;19.11.2019;06:33;39,51;6,72
;;19.11.2019;06:43;39,56;6,65
;;19.11.2019;06:53;39,48;6,66
;;19.11.2019;07:03;39,58;6,65
;;19.11.2019;07:13;39,45;6,66
;;19.11.2019;07:23;39,51;6,72
;;19.11.2019;07:33;39,48;6,73
;;19.11.2019;07:43;39,64;6,64
;;19.11.2019;07:53;39,48;6,48
;;19.11.2019;08:03;31,88;6,32
;;19.11.2019;08:13;34,17;6,31
;;19.11.2019;08:23;36,03;6,3
;;19.11.2019;08:33;36,98;6,33
;;19.11.2019;08:43;37,29;6,29
;;19.11.2019;08:53;37,56;6,29
;;19.11.2019;09:03;37,86;6,35
;;19.11.2019;09:13;38,17;6,22
;;19.11.2019;09:23;38,44;6,38
;;19.11.2019;09:33;38,58;6,25
;;19.11.2019;09:43;38,77;6,11
;;19.11.2019;09:53;38,89;6,23
;;19.11.2019;10:03;39,01;6,4
;;19.11.2019;10:13;39,19;6,39
;;19.11.2019;10:23;39,32;6,36
;;19.11.2019;10:33;39,32;6,31
;;19.11.2019;10:43;39,32;6,38
;;19.11.2019;10:53;39,45;6,33
;;19.11.2019;11:03;39,48;6,34
;;19.11.2019;11:13;39,56;6,35
;;19.11.2019;11:23;39,61;6,32
;;19.11.2019;11:33;39,74;6,17
;;19.11.2019;11:43;39,9;6,41
;;19.11.2019;11:53;39,87;6,26
;;19.11.2019;12:03;39,82;6,18
;;19.11.2019;12:13;39,85;6
;;19.11.2019;12:23;39,74;6,08
;;19.11.2019;12:33;39,79;6,24
;;19.11.2019;12:43;39,82;6,44
;;19.11.2019;12:53;39,77;6,44
;;19.11.2019;13:03;39,72;6,61
;;19.11.2019;13:13;39,64;6,4
;;19.11.2019;13:23;39,72;6,39
;;19.11.2019;13:33;39,72;6,39
;;19.11.2019;13:43;39,77;6,38
;;19.11.2019;13:53;39,48;6,46
;;19.11.2019;14:03;31,75;6,32
;;19.11.2019;14:13;34,15;6,39
;;19.11.2019;14:23;36,01;6,3
;;19.11.2019;14:33;37,23;6,37
;;19.11.2019;14:43;37,76;6,36
;;19.11.2019;14:53;37,93;6,43
;;19.11.2019;15:03;38,34;6,43
;;19.11.2019;15:13;38,56;6,41
;;19.11.2019;15:23;38,81;6,41
;;19.11.2019;15:33;38,97;6,41
;;19.11.2019;15:43;39,09;6,43
;;19.11.2019;15:53;39,17;6,4
;;19.11.2019;16:03;39,25;6,51
;;19.11.2019;16:13;39,19;6,54
;;19.11.2019;16:23;39,32;6,61
;;19.11.2019;16:33;39,45;6,56
;;19.11.2019;16:43;39,53;6,6
;;19.11.2019;16:53;39,48;6,62
;;19.11.2019;17:03;39,56;6,57
;;19.11.2019;17:13;39,61;6,53
;;19.11.2019;17:23;39,66;6,53
;;19.11.2019;17:33;39,61;6,56
;;19.11.2019;17:43;39,61;6,59
;;19.11.2019;17:53;39,69;6,56
;;19.11.2019;18:03;39,56;6,46
;;19.11.2019;18:13;39,72;6,54
;;19.11.2019;18:23;39,69;6,47
;;19.11.2019;18:33;39,79;6,38
;;19.11.2019;18:43;39,69;6,37
;;19.11.2019;18:53;34,98;6,27
;;19.11.2019;19:03;34,96;6,2
;;19.11.2019;19:13;37,06;6,28
;;19.11.2019;19:23;37,95;6,24
;;19.11.2019;19:33;38,3;6,25
;;19.11.2019;19:43;38,48;6,2
;;19.11.2019;19:53;37,52;6,27
;;19.11.2019;20:03;37,72;6,25
;;19.11.2019;20:13;38,23;6,17
;;19.11.2019;20:23;38,62;6,26
;;19.11.2019;20:33;38,87;6,22
;;19.11.2019;20:43;38,99;6,15
;;19.11.2019;20:53;39,27;6,08
;;19.11.2019;21:03;39,43;6,27
;;19.11.2019;21:13;39,38;6,05
;;19.11.2019;21:23;39,38;5,93
;;19.11.2019;21:33;39,48;5,86
;;19.11.2019;21:43;39,45;5,89
;;19.11.2019;21:53;39,48;5,74
;;19.11.2019;22:03;39,61;5,58
;;19.11.2019;22:13;39,69;5,56
;;19.11.2019;22:23;39,87;6,24
;;19.11.2019;22:33;39,79;6,23
;;19.11.2019;22:43;39,79;6,17
;;19.11.2019;22:53;39,77;6,42
;;19.11.2019;23:03;39,69;6,34
;;19.11.2019;23:13;39,66;6,4
;;19.11.2019;23:23;39,77;6,43
;;19.11.2019;23:33;39,9;6,43
;;19.11.2019;23:43;39,82;6,46
;;19.11.2019;23:53;37,23;6,39
;;20.11.2019;00:03;38,05;6,38
;;20.11.2019;00:13;38,99;6,34
;;20.11.2019;00:23;39,19;6,31
;;20.11.2019;00:33;39,22;6,34
;;20.11.2019;00:43;39,19;6,31
;;20.11.2019;00:53;34,32;6,28
;;20.11.2019;01:03;35,17;6,33
;;20.11.2019;01:13;37;6,4
;;20.11.2019;01:23;37,97;6,4
;;20.11.2019;01:33;38,56;6,29
;;20.11.2019;01:43;38,62;6,29
;;20.11.2019;01:53;38,73;6,25
;;20.11.2019;02:03;38,89;6,26
;;20.11.2019;02:13;38,89;6,34
;;20.11.2019;02:23;38,87;6,24
;;20.11.2019;02:33;38,97;6,39
;;20.11.2019;02:43;39,22;6,33
;;20.11.2019;02:53;39,38;6,32
;;20.11.2019;03:03;39,48;6,33
;;20.11.2019;03:13;39,61;6,36
;;20.11.2019;03:23;39,77;6,37
;;20.11.2019;03:33;39,72;6,22
;;20.11.2019;03:43;39,82;6,31
;;20.11.2019;03:53;39,74;6,26
;;20.11.2019;04:03;39,66;6,36
;;20.11.2019;04:13;39,69;6,35
;;20.11.2019;04:23;39,66;6,27
;;20.11.2019;04:33;39,66;6,31
;;20.11.2019;04:43;39,74;6,34
;;20.11.2019;04:53;39,69;6,3
;;20.11.2019;05:03;39,58;6,41
;;20.11.2019;05:13;39,58;6,29
;;20.11.2019;05:23;31,52;6,29
;;20.11.2019;05:33;33,63;6,3
;;20.11.2019;05:43;36,38;6,37
;;20.11.2019;05:53;37,74;6,33
;;20.11.2019;06:03;38,21;6,34
;;20.11.2019;06:13;38,46;6,4
;;20.11.2019;06:23;38,64;6,44
;;20.11.2019;06:33;38,83;6,44
;;20.11.2019;06:43;38,85;6,45
;;20.11.2019;06:53;38,89;6,42
;;20.11.2019;07:03;38,87;6,43
;;20.11.2019;07:13;38,85;6,41
;;20.11.2019;07:23;38,91;6,29
;;20.11.2019;07:33;38,87;6,32
;;20.11.2019;07:43;39,04;6,22
;;20.11.2019;07:53;39,04;6,11
;;20.11.2019;08:03;39,22;5,92
;;20.11.2019;08:13;39,3;5,81
;;20.11.2019;08:23;39,48;6,16
;;20.11.2019;08:33;39,56;6,09
;;20.11.2019;08:43;39,69;6,35
;;20.11.2019;08:53;39,79;6,4
;;20.11.2019;09:03;39,87;6,4
;;20.11.2019;09:13;39,92;6,31
;;20.11.2019;09:23;40,06;6,44
;;20.11.2019;09:33;39,95;6,53
;;20.11.2019;09:43;39,72;6,45
;;20.11.2019;09:53;39,74;6,39
;;20.11.2019;10:03;39,77;6,34
;;20.11.2019;10:13;39,64;6,39
;;20.11.2019;10:23;39,64;6,4
;;20.11.2019;10:33;39,64;6,41
;;20.11.2019;10:43;39,53;6,49
;;20.11.2019;10:53;39,53;6,55
;;20.11.2019;11:03;33,86;6,36
;;20.11.2019;11:13;35,44;6,18
;;20.11.2019;11:23;37,17;6,1
;;20.11.2019;11:33;38,13;6,38
;;20.11.2019;11:43;38,6;6,35
;;20.11.2019;11:53;38,85;6,36
;;20.11.2019;12:03;39,04;6,4
;;20.11.2019;12:13;39,32;6,39
;;20.11.2019;12:23;39,43;6,39
;;20.11.2019;12:33;39,4;6,39
;;20.11.2019;12:43;39,38;6,38
;;20.11.2019;12:53;39,3;6,42
;;20.11.2019;13:03;39,38;6,41
;;20.11.2019;13:13;39,53;6,39
;;20.11.2019;13:23;39,66;6,5
;;20.11.2019;13:33;39,79;6,5
;;20.11.2019;13:43;39,72;6,42
;;20.11.2019;13:53;39,69;6,26
;;20.11.2019;14:03;39,61;6,13
;;20.11.2019;14:13;39,69;6,42
