Serial Number:,,X002, pH Calibration (LOW):,,745, pH Calibration (HIGH):,,245,
Sample Number,Logged At,Temperature (Celcius),raw pH (ADC),Calibrated pH,Session,Retrieved from bolus at,RSSI (dBm),url,flags
1675,2015-06-21T21:55:50+0100,39.7,345,6.4,441,,,,
1676,2015-06-21T22:10:50+0100,39.7,353,6.35,441,,,,
1677,2015-06-21T22:25:50+0100,39.4,341,6.42,441,,,,
1678,2015-06-21T22:40:50+0100,38.3,334,6.47,441,,,,
1679,2015-06-21T22:55:50+0100,37.5,345,6.4,441,,,,
1680,2015-06-21T23:10:50+0100,38.6,353,6.35,441,,,,
1681,2015-06-21T23:25:50+0100,39.1,363,6.29,441,,,,
1682,2015-06-21T23:40:50+0100,39.4,355,6.34,441,,,,
1683,2015-06-21T23:55:50+0100,39.1,339,6.44,441,,,,
1684,2015-06-22T00:10:50+0100,39.1,328,6.5,441,,,,
1685,2015-06-22T00:25:50+0100,39.4,342,6.42,441,,,,
1686,2015-06-22T00:40:50+0100,39.4,352,6.36,441,,,,
1687,2015-06-22T00:55:50+0100,39.4,325,6.52,441,,,,
1688,2015-06-22T01:10:50+0100,39.4,313,6.59,441,,,,
1689,2015-06-22T01:25:50+0100,39.4,309,6.62,441,,,,
1690,2015-06-22T01:40:50+0100,39.4,334,6.47,441,,,,
1691,2015-06-22T01:55:50+0100,39.4,346,6.39,441,,,,
1692,2015-06-22T02:10:50+0100,39.4,345,6.4,441,,,,
1693,2015-06-22T02:25:50+0100,39.4,353,6.35,441,,,,
1694,2015-06-22T02:40:50+0100,39.4,347,6.39,441,,,,
1695,2015-06-22T02:55:50+0100,39.1,344,6.41,441,,,,
1696,2015-06-22T03:10:50+0100,39.1,341,6.42,441,,,,
1697,2015-06-22T03:25:50+0100,39.1,345,6.4,441,,,,
1698,2015-06-22T03:40:50+0100,39.4,346,6.39,441,,,,
1699,2015-06-22T03:55:50+0100,39.4,353,6.35,441,,,,
1700,2015-06-22T04:10:50+0100,39.4,360,6.31,441,,,,
1701,2015-06-22T04:25:50+0100,39.4,352,6.36,441,,,,
1702,2015-06-22T04:40:50+0100,39.4,348,6.38,441,,,,
1703,2015-06-22T04:55:50+0100,39.4,347,6.39,441,,,,
1704,2015-06-22T05:10:50+0100,39.4,349,6.38,441,,,,
1705,2015-06-22T05:25:50+0100,39.4,354,6.35,441,,,,
1706,2015-06-22T05:40:50+0100,39.4,342,6.42,441,,,,
1707,2015-06-22T05:55:50+0100,39.4,338,6.44,441,,,,
1708,2015-06-22T06:10:50+0100,39.4,333,6.47,441,,,,
1709,2015-06-22T06:25:50+0100,39.4,326,6.51,441,,,,
1710,2015-06-22T06:40:50+0100,39.4,328,6.5,441,,,,
1711,2015-06-22T06:55:50+0100,39.4,326,6.51,441,,,,
1712,2015-06-22T07:10:50+0100,39.4,307,6.63,441,,,,
1713,2015-06-22T07:25:50+0100,39.4,301,6.66,441,,,,
1714,2015-06-22T07:40:50+0100,39.4,313,6.59,441,,,,
1715,2015-06-22T07:55:50+0100,39.4,338,6.44,441,,,,
1716,2015-06-22T08:10:50+0100,39.4,339,6.44,441,,,,
1717,2015-06-22T08:25:50+0100,39.1,334,6.47,441,,,,
1718,2015-06-22T08:40:50+0100,39.1,325,6.52,441,,,,
1719,2015-06-22T08:55:50+0100,39.1,326,6.51,441,,,,
1720,2015-06-22T09:10:50+0100,39.1,332,6.48,441,,,,
1721,2015-06-22T09:25:50+0100,39.1,319,6.56,441,,,,
1722,2015-06-22T09:40:50+0100,39.1,309,6.62,441,,,,
1723,2015-06-22T09:55:50+0100,39.1,316,6.57,441,,,,
1724,2015-06-22T10:10:50+0100,39.1,326,6.51,441,,,,
1725,2015-06-22T10:25:50+0100,39.1,330,6.49,441,,,,
1726,2015-06-22T10:40:50+0100,36.3,337,6.45,441,,,,
1727,2015-06-22T10:55:50+0100,37.8,336,6.45,441,,,,
1728,2015-06-22T11:10:50+0100,38.3,327,6.51,441,,,,
1729,2015-06-22T11:25:50+0100,38.8,335,6.46,441,,,,
1730,2015-06-22T11:40:50+0100,38.6,328,6.5,441,,,,
1731,2015-06-22T11:55:50+0100,38.8,334,6.47,441,,,,
1732,2015-06-22T12:10:50+0100,38.8,329,6.5,441,,,,
1733,2015-06-22T12:25:50+0100,38.8,330,6.49,441,,,,
1734,2015-06-22T12:40:50+0100,38.8,331,6.48,441,,,,
1735,2015-06-22T12:55:50+0100,38.8,313,6.59,441,,,,
1736,2015-06-22T13:10:50+0100,38.8,325,6.52,441,,,,
1737,2015-06-22T13:25:50+0100,39.1,323,6.53,441,,,,
1738,2015-06-22T13:40:50+0100,39.1,324,6.53,441,,,,
1739,2015-06-22T13:55:50+0100,39.1,322,6.54,441,,,,
1740,2015-06-22T14:10:50+0100,39.1,312,6.6,441,,,,
1741,2015-06-22T14:25:50+0100,39.1,314,6.59,441,,,,
1742,2015-06-22T14:40:50+0100,39.1,321,6.54,441,,,,
1743,2015-06-22T14:55:50+0100,35.4,320,6.55,441,,,,
1744,2015-06-22T15:10:50+0100,37.3,323,6.53,441,,,,
1745,2015-06-22T15:25:50+0100,38.1,318,6.56,441,,,,
1746,2015-06-22T15:40:50+0100,38.3,320,6.55,441,,,,
1747,2015-06-22T15:55:50+0100,38.3,330,6.49,441,,,,
1748,2015-06-22T16:10:50+0100,38.6,324,6.53,441,,,,
1749,2015-06-22T16:25:50+0100,38.6,325,6.52,441,,,,
1750,2015-06-22T16:40:50+0100,38.8,327,6.51,441,,,,
1751,2015-06-22T16:55:50+0100,38.8,333,6.47,441,,,,
1752,2015-06-22T17:10:50+0100,36.5,332,6.48,441,,,,
1753,2015-06-22T17:25:50+0100,38.1,331,6.48,441,,,,
1754,2015-06-22T17:40:50+0100,38.3,343,6.41,441,,,,
1755,2015-06-22T17:55:50+0100,38.6,338,6.44,441,,,,
1756,2015-06-22T18:10:50+0100,38.8,338,6.44,441,,,,
1757,2015-06-22T18:25:50+0100,38.8,329,6.5,441,,,,
1758,2015-06-22T18:40:50+0100,39.1,323,6.53,441,,,,
1759,2015-06-22T18:55:50+0100,39.1,319,6.56,441,,,,
1760,2015-06-22T19:10:50+0100,39.1,331,6.48,441,,,,
1761,2015-06-22T19:25:50+0100,38.8,346,6.39,441,,,,
1762,2015-06-22T19:40:50+0100,39.1,348,6.38,441,,,,
1763,2015-06-22T19:55:50+0100,39.1,342,6.42,441,,,,
1764,2015-06-22T20:10:50+0100,39.4,341,6.42,441,,,,
1765,2015-06-22T20:25:50+0100,39.4,344,6.41,441,,,,
1766,2015-06-22T20:40:50+0100,39.4,340,6.43,441,,,,
1767,2015-06-22T20:55:50+0100,39.4,327,6.51,441,,,,
1768,2015-06-22T21:10:50+0100,39.4,336,6.45,441,,,,
1769,2015-06-22T21:25:50+0100,39.4,332,6.48,441,,,,
1770,2015-06-22T21:40:50+0100,38.1,341,6.42,441,,,,
1771,2015-06-22T21:55:50+0100,37.5,340,6.43,441,,,,
1772,2015-06-22T22:10:50+0100,38.6,327,6.51,441,,,,
1773,2015-06-22T22:25:50+0100,38.8,331,6.48,441,,,,
1774,2015-06-22T22:40:50+0100,38.8,348,6.38,441,,,,
1775,2015-06-22T22:55:50+0100,39.1,349,6.38,441,,,,
1776,2015-06-22T23:10:50+0100,39.4,350,6.37,441,,,,
1777,2015-06-22T23:25:50+0100,39.4,344,6.41,441,,,,
1778,2015-06-22T23:40:50+0100,39.4,344,6.41,441,,,,
1779,2015-06-22T23:55:50+0100,39.4,347,6.39,441,,,,
1780,2015-06-23T00:10:50+0100,39.4,348,6.38,441,,,,
1781,2015-06-23T00:25:50+0100,39.4,345,6.4,441,,,,
1782,2015-06-23T00:40:50+0100,39.4,345,6.4,441,,,,
1783,2015-06-23T00:55:50+0100,39.4,331,6.48,441,,,,
1784,2015-06-23T01:10:50+0100,39.4,322,6.54,441,,,,
1785,2015-06-23T01:25:50+0100,39.4,320,6.55,441,,,,
1786,2015-06-23T01:40:50+0100,39.4,322,6.54,441,,,,
1787,2015-06-23T01:55:50+0100,39.4,323,6.53,441,,,,
1788,2015-06-23T02:10:50+0100,39.4,324,6.53,441,,,,
1789,2015-06-23T02:25:50+0100,39.4,339,6.44,441,,,,
1790,2015-06-23T02:40:50+0100,39.4,355,6.34,441,,,,
1791,2015-06-23T02:55:50+0100,39.4,361,6.3,441,,,,
1792,2015-06-23T03:10:50+0100,39.4,356,6.33,441,,,,
1793,2015-06-23T03:25:50+0100,39.4,351,6.36,441,,,,
1794,2015-06-23T03:40:50+0100,39.4,344,6.41,441,,,,
1795,2015-06-23T03:55:50+0100,39.4,348,6.38,441,,,,
1796,2015-06-23T04:10:50+0100,39.4,343,6.41,441,,,,
1797,2015-06-23T04:25:50+0100,39.4,350,6.37,441,,,,
1798,2015-06-23T04:40:50+0100,39.4,357,6.33,441,,,,
1799,2015-06-23T04:55:50+0100,39.1,343,6.41,441,,,,
1800,2015-06-23T05:10:50+0100,39.1,335,6.46,441,,,,
1801,2015-06-23T05:25:50+0100,39.1,329,6.5,441,,,,
1802,2015-06-23T05:40:50+0100,39.1,322,6.54,441,,,,
1803,2015-06-23T05:55:50+0100,39.4,331,6.48,441,,,,
1804,2015-06-23T06:10:50+0100,39.1,323,6.53,441,,,,
1805,2015-06-23T06:25:50+0100,39.1,326,6.51,441,,,,
1806,2015-06-23T06:40:50+0100,39.1,317,6.57,441,,,,
1807,2015-06-23T06:55:50+0100,39.1,324,6.53,441,,,,
1808,2015-06-23T07:10:50+0100,39.1,323,6.53,441,,,,
1809,2015-06-23T07:25:50+0100,39.1,331,6.48,441,,,,
1810,2015-06-23T07:40:50+0100,39.1,338,6.44,441,,,,
1811,2015-06-23T07:55:50+0100,39.1,339,6.44,441,,,,
1812,2015-06-23T08:10:50+0100,39.1,340,6.43,441,,,,
1813,2015-06-23T08:25:50+0100,39.1,341,6.42,441,,,,
1814,2015-06-23T08:40:50+0100,39.1,341,6.42,441,,,,
1815,2015-06-23T08:55:50+0100,39.1,341,6.42,441,,,,
1816,2015-06-23T09:10:50+0100,39.1,335,6.46,441,,,,
1817,2015-06-23T09:25:50+0100,39.1,329,6.5,441,,,,
1818,2015-06-23T09:40:50+0100,39.1,327,6.51,441,,,,
1819,2015-06-23T09:55:50+0100,39.1,332,6.48,441,,,,
1820,2015-06-23T10:10:50+0100,39.1,334,6.47,441,,,,
1821,2015-06-23T10:25:50+0100,39.1,330,6.49,441,,,,
1822,2015-06-23T10:40:50+0100,39.1,332,6.48,441,,,,
1823,2015-06-23T10:55:50+0100,39.1,332,6.48,441,,,,
1824,2015-06-23T11:10:50+0100,39.4,326,6.51,441,,,,
1825,2015-06-23T11:25:50+0100,39.1,321,6.54,441,,,,
1826,2015-06-23T11:40:50+0100,39.1,325,6.52,441,,,,
1827,2015-06-23T11:55:50+0100,39.4,320,6.55,441,,,,
1828,2015-06-23T12:10:50+0100,39.1,315,6.58,441,,,,
1829,2015-06-23T12:25:50+0100,39.4,320,6.55,441,,,,
1830,2015-06-23T12:40:50+0100,39.4,326,6.51,441,,,,
1831,2015-06-23T12:55:50+0100,39.4,324,6.53,441,,,,
1832,2015-06-23T13:10:50+0100,38.6,321,6.54,441,,,,
1833,2015-06-23T13:25:50+0100,39.1,324,6.53,441,,,,
1834,2015-06-23T13:40:50+0100,39.4,323,6.53,441,,,,
1835,2015-06-23T13:55:50+0100,33.8,315,6.58,441,,,,
1836,2015-06-23T14:10:50+0100,36.5,342,6.42,441,,,,
1837,2015-06-23T14:25:50+0100,37.8,347,6.39,441,,,,
1838,2015-06-23T14:40:50+0100,38.1,337,6.45,441,,,,
1839,2015-06-23T14:55:50+0100,38.3,329,6.5,441,,,,
1840,2015-06-23T15:10:50+0100,38.6,336,6.45,441,,,,
1841,2015-06-23T15:25:50+0100,38.6,317,6.57,441,,,,
1842,2015-06-23T15:40:50+0100,38.6,320,6.55,441,,,,
1843,2015-06-23T15:55:50+0100,38.6,335,6.46,441,,,,
1844,2015-06-23T16:10:50+0100,38.6,348,6.38,441,,,,
1845,2015-06-23T16:25:50+0100,38.6,371,6.24,441,,,,
1846,2015-06-23T16:40:50+0100,38.8,343,6.41,441,,,,
1847,2015-06-23T16:55:50+0100,38.8,331,6.48,441,,,,
1848,2015-06-23T17:10:50+0100,38.8,326,6.51,441,,,,
1849,2015-06-23T17:25:50+0100,39.1,363,6.29,441,,,,
1850,2015-06-23T17:40:50+0100,35.6,407,6.03,441,,,,
1851,2015-06-23T17:55:50+0100,37.3,339,6.44,441,,,,
1852,2015-06-23T18:10:50+0100,38.3,333,6.47,441,,,,
1853,2015-06-23T18:25:50+0100,38.6,331,6.48,441,,,,
1854,2015-06-23T18:40:50+0100,38.6,329,6.5,441,,,,
1855,2015-06-23T18:55:50+0100,38.8,332,6.48,441,,,,
1856,2015-06-23T19:10:50+0100,38.8,327,6.51,441,,,,
1857,2015-06-23T19:25:50+0100,39.1,328,6.5,441,,,,
1858,2015-06-23T19:40:50+0100,39.1,329,6.5,441,,,,
1859,2015-06-23T19:55:50+0100,39.1,315,6.58,441,,,,
1860,2015-06-23T20:10:50+0100,39.1,306,6.63,441,,,,
1861,2015-06-23T20:25:50+0100,39.1,320,6.55,441,,,,
1862,2015-06-23T20:40:50+0100,39.1,328,6.5,441,,,,
1863,2015-06-23T20:55:50+0100,37,337,6.45,441,,,,
1864,2015-06-23T21:10:50+0100,38.1,338,6.44,441,,,,
1865,2015-06-23T21:25:50+0100,38.6,334,6.47,441,,,,
1866,2015-06-23T21:40:50+0100,37.5,333,6.47,441,,,,
1867,2015-06-23T21:55:50+0100,38.3,341,6.42,441,,,,
1868,2015-06-23T22:10:50+0100,38.6,343,6.41,441,,,,
1869,2015-06-23T22:25:50+0100,38.8,337,6.45,441,,,,
1870,2015-06-23T22:40:50+0100,38.8,329,6.5,441,,,,
1871,2015-06-23T22:55:50+0100,38.8,343,6.41,441,,,,
1872,2015-06-23T23:10:50+0100,39.1,342,6.42,441,,,,
1873,2015-06-23T23:25:50+0100,39.1,347,6.39,441,,,,
1874,2015-06-23T23:40:50+0100,39.4,347,6.39,441,,,,
1875,2015-06-23T23:55:50+0100,38.3,344,6.41,441,,,,
1876,2015-06-24T00:10:50+0100,38.8,338,6.44,441,,,,
1877,2015-06-24T00:25:50+0100,39.1,327,6.51,441,,,,
1878,2015-06-24T00:40:50+0100,39.1,319,6.56,441,,,,
1879,2015-06-24T00:55:50+0100,39.4,326,6.51,441,,,,
1880,2015-06-24T01:10:50+0100,39.1,349,6.38,441,,,,
1881,2015-06-24T01:25:50+0100,39.4,355,6.34,441,,,,
1882,2015-06-24T01:40:50+0100,39.1,335,6.46,441,,,,
1883,2015-06-24T01:55:50+0100,39.1,327,6.51,441,,,,
1884,2015-06-24T02:10:50+0100,39.4,326,6.51,441,,,,
1885,2015-06-24T02:25:50+0100,39.4,342,6.42,441,,,,
1886,2015-06-24T02:40:50+0100,39.4,331,6.48,441,,,,
1887,2015-06-24T02:55:50+0100,39.4,332,6.48,441,,,,
1888,2015-06-24T03:10:50+0100,39.4,330,6.49,441,,,,
1889,2015-06-24T03:25:50+0100,39.1,320,6.55,441,,,,
1890,2015-06-24T03:40:50+0100,39.1,314,6.59,441,,,,
1891,2015-06-24T03:55:50+0100,39.4,308,6.62,441,,,,
1892,2015-06-24T04:10:50+0100,39.4,302,6.66,441,,,,
1893,2015-06-24T04:25:50+0100,39.4,305,6.64,441,,,,
1894,2015-06-24T04:40:50+0100,39.4,308,6.62,441,,,,
1895,2015-06-24T04:55:50+0100,39.4,321,6.54,441,,,,
1896,2015-06-24T05:10:50+0100,39.1,312,6.6,441,,,,
1897,2015-06-24T05:25:50+0100,39.1,306,6.63,441,,,,
1898,2015-06-24T05:40:50+0100,39.4,308,6.62,441,,,,
1899,2015-06-24T05:55:50+0100,39.1,325,6.52,441,,,,
1900,2015-06-24T06:10:50+0100,39.1,333,6.47,441,,,,
1901,2015-06-24T06:25:50+0100,39.1,329,6.5,441,,,,
1902,2015-06-24T06:40:50+0100,39.1,340,6.43,441,,,,
1903,2015-06-24T06:55:50+0100,39.1,341,6.42,441,,,,
1904,2015-06-24T07:10:50+0100,39.1,350,6.37,441,,,,
1905,2015-06-24T07:25:50+0100,39.1,341,6.42,441,,,,
1906,2015-06-24T07:40:50+0100,39.1,340,6.43,441,,,,
1907,2015-06-24T07:55:50+0100,39.1,343,6.41,441,,,,
1908,2015-06-24T08:10:50+0100,39.1,342,6.42,441,,,,
1909,2015-06-24T08:25:50+0100,39.1,341,6.42,441,,,,
1910,2015-06-24T08:40:50+0100,39.1,343,6.41,441,,,,
1911,2015-06-24T08:55:50+0100,39.1,343,6.41,441,,,,
1912,2015-06-24T09:10:50+0100,39.1,343,6.41,441,,,,
1913,2015-06-24T09:25:50+0100,39.1,344,6.41,441,,,,
1914,2015-06-24T09:40:50+0100,39.1,338,6.44,441,,,,
1915,2015-06-24T09:55:50+0100,39.1,325,6.52,441,,,,
1916,2015-06-24T10:10:50+0100,39.1,321,6.54,441,,,,
1917,2015-06-24T10:25:50+0100,39.1,319,6.56,441,,,,
1918,2015-06-24T10:40:50+0100,39.1,339,6.44,441,,,,
1919,2015-06-24T10:55:50+0100,39.4,340,6.43,441,,,,
1920,2015-06-24T11:10:50+0100,39.4,341,6.42,441,,,,
1921,2015-06-24T11:25:50+0100,39.4,339,6.44,441,,,,
1922,2015-06-24T11:40:50+0100,39.4,341,6.42,441,,,,
1923,2015-06-24T11:55:50+0100,39.4,348,6.38,441,,,,
1924,2015-06-24T12:10:50+0100,38.3,348,6.38,441,,,,
1925,2015-06-24T12:25:50+0100,36.8,347,6.39,441,,,,
1926,2015-06-24T12:40:50+0100,38.1,328,6.5,441,,,,
1927,2015-06-24T12:55:50+0100,38.6,350,6.37,441,,,,
1928,2015-06-24T13:10:50+0100,38.8,357,6.33,441,,,,
1929,2015-06-24T13:25:50+0100,38.8,363,6.29,441,,,,
1930,2015-06-24T13:40:50+0100,38.8,361,6.3,441,,,,
1931,2015-06-24T13:55:50+0100,38.8,344,6.41,441,,,,
1932,2015-06-24T14:10:50+0100,38.8,350,6.37,441,,,,
1933,2015-06-24T14:25:50+0100,38.8,352,6.36,441,,,,
1934,2015-06-24T14:40:50+0100,39.1,355,6.34,441,,,,
1935,2015-06-24T14:55:50+0100,39.1,360,6.31,441,,,,
1936,2015-06-24T15:10:50+0100,39.1,351,6.36,441,,,,
1937,2015-06-24T15:25:50+0100,39.1,348,6.38,441,,,,
1938,2015-06-24T15:40:50+0100,39.1,353,6.35,441,,,,
1939,2015-06-24T15:55:50+0100,39.1,360,6.31,441,,,,
1940,2015-06-24T16:10:50+0100,39.1,364,6.29,441,,,,
1941,2015-06-24T16:25:50+0100,39.4,360,6.31,441,,,,
1942,2015-06-24T16:40:50+0100,39.4,361,6.3,441,,,,
1943,2015-06-24T16:55:50+0100,39.4,360,6.31,441,,,,
1944,2015-06-24T17:10:50+0100,39.4,348,6.38,441,,,,
1945,2015-06-24T17:25:50+0100,39.4,333,6.47,441,,,,
1946,2015-06-24T17:40:50+0100,36.5,362,6.3,441,,,,
1947,2015-06-24T17:55:50+0100,38.3,369,6.26,441,,,,
1948,2015-06-24T18:10:50+0100,38.6,371,6.24,441,,,,
1949,2015-06-24T18:25:50+0100,38.6,365,6.28,441,,,,
1950,2015-06-24T18:40:50+0100,38.8,361,6.3,441,,,,
1951,2015-06-24T18:55:50+0100,39.1,355,6.34,441,,,,
1952,2015-06-24T19:10:50+0100,39.1,346,6.39,441,,,,
1953,2015-06-24T19:25:50+0100,39.1,350,6.37,441,,,,
1954,2015-06-24T19:40:50+0100,39.1,357,6.33,441,,,,
1955,2015-06-24T19:55:50+0100,39.1,358,6.32,441,,,,
1956,2015-06-24T20:10:50+0100,39.4,359,6.32,441,,,,
1957,2015-06-24T20:25:50+0100,39.4,359,6.32,441,,,,
1958,2015-06-24T20:40:50+0100,39.4,365,6.28,441,,,,
1959,2015-06-24T20:55:50+0100,39.4,368,6.26,441,,,,
1960,2015-06-24T21:10:50+0100,39.7,365,6.28,441,,,,
1961,2015-06-24T21:25:50+0100,39.7,366,6.27,441,,,,
1962,2015-06-24T21:40:50+0100,39.7,362,6.3,441,,,,
1963,2015-06-24T21:55:50+0100,39.7,360,6.31,441,,,,
1964,2015-06-24T22:10:50+0100,39.7,359,6.32,441,,,,
1965,2015-06-24T22:25:50+0100,39.7,360,6.31,441,,,,
1966,2015-06-24T22:40:50+0100,39.7,359,6.32,441,,,,
1967,2015-06-24T22:55:50+0100,36.3,357,6.33,441,,,,
1968,2015-06-24T23:10:50+0100,38.1,356,6.33,441,,,,
1969,2015-06-24T23:25:50+0100,38.6,349,6.38,441,,,,
1970,2015-06-24T23:40:50+0100,38.8,354,6.35,441,,,,
1971,2015-06-24T23:55:50+0100,39.1,359,6.32,441,,,,
1972,2015-06-25T00:10:50+0100,39.1,350,6.37,441,,,,
1973,2015-06-25T00:25:50+0100,39.1,345,6.4,441,,,,
1974,2015-06-25T00:40:50+0100,39.1,340,6.43,441,,,,
1975,2015-06-25T00:55:50+0100,39.1,353,6.35,441,,,,
1976,2015-06-25T01:10:50+0100,39.1,354,6.35,441,,,,
1977,2015-06-25T01:25:50+0100,39.1,348,6.38,441,,,,
1978,2015-06-25T01:40:50+0100,39.4,347,6.39,441,,,,
1979,2015-06-25T01:55:50+0100,39.4,351,6.36,441,,,,
1980,2015-06-25T02:10:50+0100,39.4,354,6.35,441,,,,
1981,2015-06-25T02:25:50+0100,39.4,354,6.35,441,,,,
1982,2015-06-25T02:40:50+0100,39.4,352,6.36,441,,,,
1983,2015-06-25T02:55:50+0100,39.4,351,6.36,441,,,,
1984,2015-06-25T03:10:50+0100,39.4,354,6.35,441,,,,
1985,2015-06-25T03:25:50+0100,39.4,356,6.33,441,,,,
1986,2015-06-25T03:40:50+0100,39.4,355,6.34,441,,,,
1987,2015-06-25T03:55:50+0100,39.4,352,6.36,441,,,,
1988,2015-06-25T04:10:50+0100,39.4,350,6.37,441,,,,
1989,2015-06-25T04:25:50+0100,39.4,348,6.38,441,,,,
1990,2015-06-25T04:40:50+0100,39.4,344,6.41,441,,,,
1991,2015-06-25T04:55:50+0100,39.4,345,6.4,441,,,,
1992,2015-06-25T05:10:50+0100,39.4,345,6.4,441,,,,
1993,2015-06-25T05:25:50+0100,39.4,340,6.43,441,,,,
1994,2015-06-25T05:40:50+0100,39.4,334,6.47,441,,,,
1995,2015-06-25T05:55:50+0100,39.4,332,6.48,441,,,,
1996,2015-06-25T06:10:50+0100,39.4,329,6.5,441,,,,
1997,2015-06-25T06:25:50+0100,39.4,324,6.53,441,,,,
1998,2015-06-25T06:40:50+0100,39.4,319,6.56,441,,,,
1999,2015-06-25T06:55:50+0100,39.4,324,6.53,441,,,,
2000,2015-06-25T07:10:50+0100,39.4,333,6.47,441,,,,
2001,2015-06-25T07:25:50+0100,39.4,347,6.39,441,,,,
2002,2015-06-25T07:40:50+0100,39.4,350,6.37,441,,,,
2003,2015-06-25T07:55:50+0100,39.4,346,6.39,441,,,,
2004,2015-06-25T08:10:50+0100,39.4,347,6.39,441,,,,
2005,2015-06-25T08:25:50+0100,39.4,349,6.38,441,,,,
2006,2015-06-25T08:40:50+0100,39.4,352,6.36,441,,,,
2007,2015-06-25T08:55:50+0100,39.4,351,6.36,441,,,,
2008,2015-06-25T09:10:50+0100,39.4,351,6.36,441,,,,
2009,2015-06-25T09:25:50+0100,39.4,353,6.35,441,,,,
2010,2015-06-25T09:40:50+0100,39.4,351,6.36,441,,,,
2011,2015-06-25T09:55:50+0100,39.4,348,6.38,441,,,,
2012,2015-06-25T10:10:50+0100,39.4,348,6.38,441,,,,
2013,2015-06-25T10:25:50+0100,39.4,347,6.39,441,,,,
2014,2015-06-25T10:40:50+0100,39.4,346,6.39,441,,,,
2015,2015-06-25T10:55:50+0100,37.3,350,6.37,441,,,,
2016,2015-06-25T11:10:50+0100,38.3,347,6.39,441,,,,
2017,2015-06-25T11:25:50+0100,38.6,347,6.39,441,,,,
2018,2015-06-25T11:40:50+0100,38.6,346,6.39,441,,,,
2019,2015-06-25T11:55:50+0100,38.8,348,6.38,441,,,,
2020,2015-06-25T12:10:50+0100,38.8,344,6.41,441,,,,
2021,2015-06-25T12:25:50+0100,38.8,344,6.41,441,,,,
2022,2015-06-25T12:40:50+0100,39.1,338,6.44,441,,,,
2023,2015-06-25T12:55:50+0100,39.1,334,6.47,441,,,,
2024,2015-06-25T13:10:50+0100,39.1,336,6.45,441,,,,
2025,2015-06-25T13:25:50+0100,39.1,332,6.48,441,,,,
2026,2015-06-25T13:40:50+0100,39.1,330,6.49,441,,,,
2027,2015-06-25T13:55:50+0100,39.1,331,6.48,441,,,,
2028,2015-06-25T14:10:50+0100,39.4,333,6.47,441,,,,
2029,2015-06-25T14:25:50+0100,39.4,336,6.45,441,,,,
2030,2015-06-25T14:40:50+0100,39.4,338,6.44,441,,,,
2031,2015-06-25T14:55:50+0100,39.4,342,6.42,441,,,,
2032,2015-06-25T15:10:50+0100,39.4,341,6.42,441,,,,
2033,2015-06-25T15:25:50+0100,39.4,342,6.42,441,,,,
2034,2015-06-25T15:40:50+0100,39.4,341,6.42,441,,,,
2035,2015-06-25T15:55:50+0100,39.4,348,6.38,441,,,,
2036,2015-06-25T16:10:50+0100,39.4,321,6.54,441,,,,
2037,2015-06-25T16:25:50+0100,39.4,317,6.57,441,,,,
2038,2015-06-25T16:40:50+0100,39.4,307,6.63,441,,,,
2039,2015-06-25T16:55:50+0100,39.7,303,6.65,441,,,,
2040,2015-06-25T17:10:50+0100,39.7,313,6.59,441,,,,
2041,2015-06-25T17:25:50+0100,39.7,320,6.55,441,,,,
2042,2015-06-25T17:40:50+0100,37.8,362,6.3,441,,,,
2043,2015-06-25T17:55:50+0100,38.6,365,6.28,441,,,,
2044,2015-06-25T18:10:50+0100,38.6,362,6.3,441,,,,
2045,2015-06-25T18:25:50+0100,38.8,361,6.3,441,,,,
2046,2015-06-25T18:40:50+0100,39.1,365,6.28,441,,,,
2047,2015-06-25T18:55:50+0100,37,354,6.35,441,,,,
2048,2015-06-25T19:10:50+0100,38.3,355,6.34,441,,,,
2049,2015-06-25T19:25:50+0100,38.6,347,6.39,441,,,,
2050,2015-06-25T19:40:50+0100,38.8,336,6.45,441,,,,
2051,2015-06-25T19:55:50+0100,38.8,357,6.33,441,,,,
2052,2015-06-25T20:10:50+0100,39.1,359,6.32,441,,,,
2053,2015-06-25T20:25:50+0100,39.4,363,6.29,441,,,,
2054,2015-06-25T20:40:50+0100,39.4,363,6.29,441,,,,
2055,2015-06-25T20:55:50+0100,39.4,359,6.32,441,,,,
2056,2015-06-25T21:10:50+0100,37.5,355,6.34,441,,,,
2057,2015-06-25T21:25:50+0100,38.6,365,6.28,441,,,,
2058,2015-06-25T21:40:50+0100,38.8,359,6.32,441,,,,
2059,2015-06-25T21:55:50+0100,39.1,365,6.28,441,,,,
2060,2015-06-25T22:10:50+0100,39.1,355,6.34,441,,,,
2061,2015-06-25T22:25:50+0100,39.1,356,6.33,441,,,,
2062,2015-06-25T22:40:50+0100,39.4,361,6.3,441,,,,
2063,2015-06-25T22:55:50+0100,39.4,360,6.31,441,,,,
2064,2015-06-25T23:10:50+0100,39.4,348,6.38,441,,,,
2065,2015-06-25T23:25:50+0100,39.4,336,6.45,441,,,,
2066,2015-06-25T23:40:50+0100,39.4,350,6.37,441,,,,
2067,2015-06-25T23:55:50+0100,39.4,362,6.3,441,,,,
2068,2015-06-26T00:10:50+0100,39.4,370,6.25,441,,,,
2069,2015-06-26T00:25:50+0100,39.4,376,6.21,441,,,,
2070,2015-06-26T00:40:50+0100,39.7,378,6.2,441,,,,
2071,2015-06-26T00:55:50+0100,37.3,390,6.13,441,,,,
